Name,Y_VAL,X_VAL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
K. Walker - R. Bullock - T. Hardaway Jr. - C. Wood - D. Finney-Smith,12.0,"[-0.8709494313083197, -0.1421011598928281, 1.5086202353350164, -1.7848738971096696, 1.5553417867343329, -0.481674106232285, -0.2688402059891689, -0.6359184883144297, -2.3485186357051084, 0.1582013502178385, -0.2516753903502043, -3.037270088573424, -0.7912676178929856, -0.4053485461670375, 0.0138400070108291, -2.2349204369979865, 0.0520363017376009, -0.6641435577945581, -1.1087563436884635, 0.2031486318063746, -0.0650955456961459, 3.608215404049739, 0.4245016741589187, -1.4396029122601883, -0.2740243525455226, 0.1940349272421002, 0.4849217753772279, -0.5473095376439133, -0.5245692649031762, -1.1957118204692745, -0.1751193548133253, 0.3096401341958564, -2.0939702094857675, -0.2066953910898312, -0.4273341883558239]",-0.8709494313083197,-0.1421011598928281,1.5086202353350164,-1.7848738971096696,1.5553417867343329,-0.481674106232285,-0.2688402059891689,-0.6359184883144297,-2.3485186357051084,0.1582013502178385,-0.2516753903502043,-3.037270088573424,-0.7912676178929856,-0.4053485461670375,0.0138400070108291,-2.2349204369979865,0.0520363017376009,-0.6641435577945581,-1.1087563436884635,0.2031486318063746,-0.0650955456961459,3.608215404049739,0.4245016741589187,-1.4396029122601883,-0.2740243525455226,0.1940349272421002,0.4849217753772279,-0.5473095376439133,-0.5245692649031762,-1.1957118204692745,-0.1751193548133253,0.3096401341958564,-2.0939702094857675,-0.2066953910898312,-0.4273341883558239
K. Caldwell-Pope - N. Jokic - M. Porter Jr. - Z. Nnaji - B. Hyland,4.0,"[1.1725668663659776, -2.323424872392976, 0.4721780594255508, 1.1640864049347823, -2.0069880776467843, -0.5032015484440298, 0.3808585916095179, 12.689051808164958, -1.539729628810914, -1.7014915466474745, 1.0747124799034355, 2.6571093323383077, -1.1067507937592107, -2.520623543966728, 1.8643499722036037, -1.134724772943692, -0.7646654663411417, -1.0814537345374355, -0.94590730155968, 0.912557738269186, 0.1548051559979502, -0.6381494137913488, 1.2445930161607464, -0.7220451479921807, -0.026413761543359, -1.0020279044630058, 0.4357864287863391, 1.4799237932972678, -0.0219825173166655, -1.5128785182998368, 0.6671568253478167, -0.3757666370384289, 1.2566473210827094, 1.39889345147904, 0.2592173810455003]",1.1725668663659776,-2.323424872392976,0.4721780594255508,1.1640864049347823,-2.0069880776467843,-0.5032015484440298,0.3808585916095179,12.689051808164958,-1.539729628810914,-1.7014915466474745,1.0747124799034355,2.6571093323383077,-1.1067507937592107,-2.520623543966728,1.8643499722036037,-1.134724772943692,-0.7646654663411417,-1.0814537345374355,-0.94590730155968,0.912557738269186,0.1548051559979502,-0.6381494137913488,1.2445930161607464,-0.7220451479921807,-0.026413761543359,-1.0020279044630058,0.4357864287863391,1.4799237932972678,-0.0219825173166655,-1.5128785182998368,0.6671568253478167,-0.3757666370384289,1.2566473210827094,1.39889345147904,0.2592173810455003
D. Jordan - V. Cancar - B. Brown - M. Porter Jr. - C. Braun,-4.0,"[0.7565907724912556, 3.485232504692648, -1.8239390750505609, 0.4125170095016184, 0.1888327603544372, -2.8291468058123943, 0.0480058413897794, -0.6037740805500429, -0.4531442435434251, 0.2630977742434754, -0.2303656341162914, -0.9730886673359452, -0.3701601937271433, 0.5541201910298751, 1.7274828955801678, -1.6404720707389635, -0.3357209858239118, 1.2959503567584396, -1.0839353224338, 0.1214987601774183, 0.208890022837938, 1.8643499722036037, -1.134724772943692, -0.7646654663411417, -1.0814537345374355, -0.94590730155968, 0.912557738269186, 0.1548051559979502, -0.5057238407066006, -0.1945790698798417, -0.2807812880904783, 0.4930109650533302, -1.6672052331096987, 0.6871402435024596, 1.037285567522468]",0.7565907724912556,3.485232504692648,-1.8239390750505609,0.4125170095016184,0.1888327603544372,-2.8291468058123943,0.0480058413897794,-0.6037740805500429,-0.4531442435434251,0.2630977742434754,-0.2303656341162914,-0.9730886673359452,-0.3701601937271433,0.5541201910298751,1.7274828955801678,-1.6404720707389635,-0.3357209858239118,1.2959503567584396,-1.0839353224338,0.1214987601774183,0.208890022837938,1.8643499722036037,-1.134724772943692,-0.7646654663411417,-1.0814537345374355,-0.94590730155968,0.912557738269186,0.1548051559979502,-0.5057238407066006,-0.1945790698798417,-0.2807812880904783,0.4930109650533302,-1.6672052331096987,0.6871402435024596,1.037285567522468
R. Westbrook - E. Gordon - P. George - M. Morris Sr. - I. Zubac,-12.0,"[1.8522542783593607, -1.7861012662820113, -0.4197546008386682, 1.1055469199610382, 2.1003262126742577, -0.6920230134309221, -1.0833805911651169, -0.1535733157549711, -2.325350854802344, 0.6256882543316923, -0.1907416593765376, -0.5093662943372828, -1.149929860479002, 0.5725285006055851, 3.3899109024606395, -1.803880003954044, 0.2229038452246774, 0.1001556519805917, 1.4530415216197057, -0.334761870468648, -0.9368221312677962, -1.5704618998771187, 0.0980934634361774, 0.2211698543118476, -0.9012274958718896, -0.1096593975644692, -1.2559189012615786, -1.341121019705704, 3.7493230032421785, 1.719234915980558, -3.293056566367755, 1.2905518126670503, -1.5684780342566556, -0.2501430871386207, 0.6145198871657307]",1.8522542783593607,-1.7861012662820113,-0.4197546008386682,1.1055469199610382,2.1003262126742577,-0.6920230134309221,-1.0833805911651169,-0.1535733157549711,-2.325350854802344,0.6256882543316923,-0.1907416593765376,-0.5093662943372828,-1.149929860479002,0.5725285006055851,3.3899109024606395,-1.803880003954044,0.2229038452246774,0.1001556519805917,1.4530415216197057,-0.334761870468648,-0.9368221312677962,-1.5704618998771187,0.0980934634361774,0.2211698543118476,-0.9012274958718896,-0.1096593975644692,-1.2559189012615786,-1.341121019705704,3.7493230032421785,1.719234915980558,-3.293056566367755,1.2905518126670503,-1.5684780342566556,-0.2501430871386207,0.6145198871657307
D. Jordan - R. Jackson - B. Brown - C. Braun - P. Watson,-3.0,"[0.7565907724912556, 3.485232504692648, -1.8239390750505609, 0.4125170095016184, 0.1888327603544372, -2.8291468058123943, 0.0480058413897794, -1.5190442648815654, -2.200446250960705, 0.2911542484285143, 0.3315662589884455, 0.0673276634831359, -0.6238460487591068, 0.0082493584157692, 1.7274828955801678, -1.6404720707389635, -0.3357209858239118, 1.2959503567584396, -1.0839353224338, 0.1214987601774183, 0.208890022837938, -0.5057238407066006, -0.1945790698798417, -0.2807812880904783, 0.4930109650533302, -1.6672052331096987, 0.6871402435024596, 1.037285567522468, -1.189390247472785, 2.031347944962787, -0.1587731703846964, -0.2510692614970505, 0.27851713799137, 1.1136726436898594, 0.6934884229958811]",0.7565907724912556,3.485232504692648,-1.8239390750505609,0.4125170095016184,0.1888327603544372,-2.8291468058123943,0.0480058413897794,-1.5190442648815654,-2.200446250960705,0.2911542484285143,0.3315662589884455,0.0673276634831359,-0.6238460487591068,0.0082493584157692,1.7274828955801678,-1.6404720707389635,-0.3357209858239118,1.2959503567584396,-1.0839353224338,0.1214987601774183,0.208890022837938,-0.5057238407066006,-0.1945790698798417,-0.2807812880904783,0.4930109650533302,-1.6672052331096987,0.6871402435024596,1.037285567522468,-1.189390247472785,2.031347944962787,-0.1587731703846964,-0.2510692614970505,0.27851713799137,1.1136726436898594,0.6934884229958811
D. Lillard - J. Nurkic - M. Thybulle - T. Watford - S. Sharpe,10.0,"[6.955228670743824, -3.326412309322182, 0.4687221179301956, -1.23109870330285, 3.135445715439528, -0.4798925808009801, -0.3581004149809463, 1.9910640430087885, 1.813893074279965, -1.634873502784184, 0.3798133037898098, 0.6604510490533494, -0.2577954051639404, -0.9091239673171948, -0.2869726718325379, -0.5271196213101377, 1.519314564704998, 1.1580114471528136, -2.408661851915328, 0.2347917678979282, -0.1776253394098759, 0.2875456935203899, 0.3104149840909877, -0.8383858540511733, 0.1417518482016799, 0.076125228578243, -0.0500805895646302, 1.0717711125572014, -0.973569536568062, -1.0975123481907525, -0.6440027531267958, -0.1959230893852948, -1.011671467324723, 1.486053276607767, 1.5490536840151674]",6.955228670743824,-3.326412309322182,0.4687221179301956,-1.23109870330285,3.135445715439528,-0.4798925808009801,-0.3581004149809463,1.9910640430087885,1.813893074279965,-1.634873502784184,0.3798133037898098,0.6604510490533494,-0.2577954051639404,-0.9091239673171948,-0.2869726718325379,-0.5271196213101377,1.519314564704998,1.1580114471528136,-2.408661851915328,0.2347917678979282,-0.1776253394098759,0.2875456935203899,0.3104149840909877,-0.8383858540511733,0.1417518482016799,0.076125228578243,-0.0500805895646302,1.0717711125572014,-0.973569536568062,-1.0975123481907525,-0.6440027531267958,-0.1959230893852948,-1.011671467324723,1.486053276607767,1.5490536840151674
D. Jordan - R. Jackson - A. Gordon - B. Brown - C. Braun,-10.0,"[0.7565907724912556, 3.485232504692648, -1.8239390750505609, 0.4125170095016184, 0.1888327603544372, -2.8291468058123943, 0.0480058413897794, -1.5190442648815654, -2.200446250960705, 0.2911542484285143, 0.3315662589884455, 0.0673276634831359, -0.6238460487591068, 0.0082493584157692, 4.243329890562411, -0.5184286982110278, -1.27816267968303, 0.283635828930889, -0.1901692009822044, 0.1562656781023942, 0.3524396754684522, 1.7274828955801678, -1.6404720707389635, -0.3357209858239118, 1.2959503567584396, -1.0839353224338, 0.1214987601774183, 0.208890022837938, -0.5057238407066006, -0.1945790698798417, -0.2807812880904783, 0.4930109650533302, -1.6672052331096987, 0.6871402435024596, 1.037285567522468]",0.7565907724912556,3.485232504692648,-1.8239390750505609,0.4125170095016184,0.1888327603544372,-2.8291468058123943,0.0480058413897794,-1.5190442648815654,-2.200446250960705,0.2911542484285143,0.3315662589884455,0.0673276634831359,-0.6238460487591068,0.0082493584157692,4.243329890562411,-0.5184286982110278,-1.27816267968303,0.283635828930889,-0.1901692009822044,0.1562656781023942,0.3524396754684522,1.7274828955801678,-1.6404720707389635,-0.3357209858239118,1.2959503567584396,-1.0839353224338,0.1214987601774183,0.208890022837938,-0.5057238407066006,-0.1945790698798417,-0.2807812880904783,0.4930109650533302,-1.6672052331096987,0.6871402435024596,1.037285567522468
G. Harris - B. Bol - F. Wagner - P. Banchero - C. Houstan,-4.0,"[-0.5116199016800482, -1.4141030316567695, 1.445681803789156, -0.4258833846857225, -1.788756541194262, -0.6116215575627575, 0.1400917423955079, 1.109632825465762, 1.2996552252498967, -1.303211254722471, 1.0748187171505603, -1.0210771190289, 0.4558485558868581, -0.0220643404773546, 2.5765630164231976, -2.3830825425373967, -0.750232299206662, 0.7198399263818518, -0.2369893085628916, 1.1409820669813184, 1.1901756215617982, 1.3491131325370815, -0.7523236502581753, -1.3460123652442073, 0.9208411085773732, 0.5359344214763803, 1.9186161129691497, 0.9573773371974752, -2.625759735533084, -0.8105978698959933, 0.1413757668653731, -0.4959991379648966, -1.8827620479735483, 0.8438437275246317, 0.5547899114102983]",-0.5116199016800482,-1.4141030316567695,1.445681803789156,-0.4258833846857225,-1.788756541194262,-0.6116215575627575,0.1400917423955079,1.109632825465762,1.2996552252498967,-1.303211254722471,1.0748187171505603,-1.0210771190289,0.4558485558868581,-0.0220643404773546,2.5765630164231976,-2.3830825425373967,-0.750232299206662,0.7198399263818518,-0.2369893085628916,1.1409820669813184,1.1901756215617982,1.3491131325370815,-0.7523236502581753,-1.3460123652442073,0.9208411085773732,0.5359344214763803,1.9186161129691497,0.9573773371974752,-2.625759735533084,-0.8105978698959933,0.1413757668653731,-0.4959991379648966,-1.8827620479735483,0.8438437275246317,0.5547899114102983
B. Bogdanovic - S. Bey - I. Stewart - C. Cunningham - J. Ivey,-2.7,"[0.6103207182695032, -1.863298460406022, 0.8081270293501248, -0.7791042196603168, -0.368180780801888, -0.3646532595806515, -0.1965905801615624, 1.433362881351608, -1.379241481689948, -0.5731920866797975, -0.2253272936354901, -0.9884599712813082, 1.1380797970643977, 0.642151532325472, 0.1106831231208867, 1.110403877262938, -1.5972325854608702, -0.3596875987979234, -0.6426120390766789, 0.9454737153930336, 0.2555869393761106, -1.1170769632933188, 0.0792297260556412, 0.2003441833121917, -0.577283061809386, 3.258831866358007, 1.3954014968203288, -0.3694045630382059, -0.8794935822617405, -1.599867326783334, -0.4186550045959784, 0.6790693155981073, 1.2449354922861355, 1.4312696746604636, 1.7180299525299292]",0.6103207182695032,-1.863298460406022,0.8081270293501248,-0.7791042196603168,-0.368180780801888,-0.3646532595806515,-0.1965905801615624,1.433362881351608,-1.379241481689948,-0.5731920866797975,-0.2253272936354901,-0.9884599712813082,1.1380797970643977,0.642151532325472,0.1106831231208867,1.110403877262938,-1.5972325854608702,-0.3596875987979234,-0.6426120390766789,0.9454737153930336,0.2555869393761106,-1.1170769632933188,0.0792297260556412,0.2003441833121917,-0.577283061809386,3.258831866358007,1.3954014968203288,-0.3694045630382059,-0.8794935822617405,-1.599867326783334,-0.4186550045959784,0.6790693155981073,1.2449354922861355,1.4312696746604636,1.7180299525299292
J. Poeltl - P. Siakam - F. VanVleet - O. Anunoby - S. Barnes,3.5,"[4.417774230874539, 1.5435308795249367, -2.2296134506884617, 0.9961147564816872, -0.2480607251518942, -0.2638876645118975, -0.4358106148830705, 5.4183375462681465, -2.056128569577081, -1.4601242461939672, 0.4405443154463277, 1.0162068975858114, 0.3644547871462928, -0.6826929665211697, 3.83232546398058, -3.247368325530455, 0.5326661381181065, 0.9725458876975214, 0.3310470922576459, 0.2720926014096246, -0.7924062209824804, 2.131743504363519, -1.5120134845649444, 0.0196358308979522, 1.3119024598893416, -1.3071571477879134, 0.5389972229487178, 0.1430767168232115, 2.7491230381341234, -1.357203335794502, -1.360786667564271, 1.293236643543944, -0.3890183210241264, 1.293588712546523, 0.2538507865848609]",4.417774230874539,1.5435308795249367,-2.2296134506884617,0.9961147564816872,-0.2480607251518942,-0.2638876645118975,-0.4358106148830705,5.4183375462681465,-2.056128569577081,-1.4601242461939672,0.4405443154463277,1.0162068975858114,0.3644547871462928,-0.6826929665211697,3.83232546398058,-3.247368325530455,0.5326661381181065,0.9725458876975214,0.3310470922576459,0.2720926014096246,-0.7924062209824804,2.131743504363519,-1.5120134845649444,0.0196358308979522,1.3119024598893416,-1.3071571477879134,0.5389972229487178,0.1430767168232115,2.7491230381341234,-1.357203335794502,-1.360786667564271,1.293236643543944,-0.3890183210241264,1.293588712546523,0.2538507865848609
