,0,1,2,3,4,5,6,Name
0,0.5472744616772748,1.5929216639139168,-1.664146100138961,-0.022646928041266313,-0.5037292682239154,0.8941167809385381,-0.023982191571090536,P. Achiuwa
1,2.4628514569690454,3.7159272283927782,-2.5498505478210935,1.1519419962737978,-0.05054234166918742,-0.8581481252469264,-0.5384372074743272,S. Adams
2,5.066977859569832,-0.4017765941136809,-2.2996592367677198,1.4800523023839431,-0.02853332359718657,0.7050382736403663,-0.2963558654532912,B. Adebayo
3,-1.5112003761662538,-1.2335717558401325,0.16295374896067885,-0.6176568035119164,-1.1372704739578803,0.7109862570544647,1.2323774895165571,O. Agbaji
4,2.036593133090322,-0.4146878387681892,-0.623188071994305,0.45145738031875216,-1.8336924092031461,0.7538413360348484,0.19538169564463642,S. Aldama
5,-0.6942512219976332,-0.8593808632147871,1.022259556864759,0.26555255227859637,-0.12845100182540012,0.1591749128050007,0.5065677989814474,N. Alexander-Walker
6,-0.6029307396476935,-0.25461839625068433,1.7575684286574045,0.2998161863148119,0.7763015294023763,-0.3736980328404532,0.6510165705995451,N. Alexander-Walker
7,-2.190441120339182,-0.3671377390144746,0.9043731077782486,-0.7953653492569652,-0.02769295208208617,0.6612228586715154,-0.09455550247434104,N. Alexander-Walker
8,1.5677923333479142,-2.1617564314124786,0.3259932083758501,0.3699447032345528,-1.8362386543649014,-0.4239175315026993,0.3884695781183899,G. Allen
9,5.876801614295194,0.6736975144668839,-2.764655780838847,1.1708591711930738,-1.5639683376213713,0.063996138554844,0.03343309262954945,J. Allen
10,-0.2799926601614506,-1.5141711508746187,0.9163728897961997,0.8269454648382957,-0.09414445234768186,0.47624921054436714,0.10111690076019339,J. Alvarado
11,3.1354335358104586,-0.8744524874012651,-0.13425458521878733,1.5713384229565583,-0.4572324093166694,-0.9700028019048365,-0.5680898442426303,K. Anderson
12,8.639929833044755,-0.3696100945429921,-1.5235048155187148,0.4516062916440888,3.1719204882153287,0.577222791453732,-1.6050074538518946,G. Antetokounmpo
13,-2.7032247696493052,1.1437913553225891,-1.3324236864758436,0.8451707569034048,0.4197799634921936,-0.9423119165225369,0.3321692644435015,T. Antetokounmpo
14,2.0598840057224113,-0.7760294382140156,-0.2580903521308873,0.1483243740664032,0.46393124065146757,0.7354001502028067,0.13289122853246474,C. Anthony
15,2.131743504363519,-1.5120134845649444,0.01963583089795225,1.3119024598893416,-1.3071571477879134,0.5389972229487178,0.14307671682321152,O. Anunoby
16,-4.761512642552363,-1.5966540138088707,0.25484780874048957,0.5707939275918751,0.08938418068467271,-0.5500401209387186,-1.2778367963353257,R. Arcidiacono
17,-4.055651686784586,0.1235812022066955,1.619659353726274,1.9610431903839218,-0.5818197315790639,-0.5857816578653101,-2.669399139155176,R. Arcidiacono
18,-4.999710595265951,-1.7647628866793281,0.1313307346127018,0.23260594951006947,0.42617718399051735,-0.5934306837293106,-1.114439803218878,R. Arcidiacono
19,0.34590384050294454,-0.3081939413129979,-1.2105585713223104,1.21840451142374,-1.0353416991844775,0.5899555377146327,0.0910522576575618,D. Avdija
20,4.027635808097093,0.6650620725225951,-2.759708844321547,0.22221098888095495,-0.5259705606237879,0.6477172602912477,-0.4065447118388946,D. Ayton
21,0.5198999181618685,3.6158803397882155,-1.3602833973804367,-0.594311440652409,-0.4725698523176014,-1.0547418575935026,1.1075103238534536,U. Azubuike
22,0.706386923830118,1.7200919348974042,-1.3744277921111303,-0.7513900013526306,0.042024799465782164,0.8750378587202715,0.4058487128813752,M. Bagley III
23,-1.9060520018132097,-0.22446512807234248,0.5838705065369778,-1.4633104821869978,0.024804091103557396,1.46859128380786,-0.3488500436337525,P. Baldwin Jr.
24,1.3378447391010229,-1.4464431594303375,0.5988509961234129,-0.6589856563220883,2.859349795601653,1.252730704601407,-0.47839483215598666,L. Ball
25,1.1089592078352983,1.9625368087627015,-0.496473509714072,-0.5114473465981929,-0.9271296596638026,0.4422067263584807,-0.5858414681800065,M. Bamba
26,1.1363552500196739,1.9758455461945734,-0.010597862409356422,-0.7809479112043499,-0.8170718695854431,0.43079104410567504,-0.5555261116370439,M. Bamba
27,-1.3896982094659183,4.277275564658289,-2.397320973064062,-0.04420541838606557,0.5540328824444528,0.19318341640142275,-1.53994480700548,M. Bamba
28,1.3491131325370815,-0.7523236502581753,-1.3460123652442073,0.9208411085773731,0.5359344214763803,1.9186161129691497,0.9573773371974752,P. Banchero
29,3.659903269751056,-2.008109591812974,0.0668439939654514,-0.26942601573288577,0.6232554716036877,0.6234156331423814,-0.018907567967896794,D. Bane
30,-0.6456581561847106,0.7833334232283166,1.2370776032170518,0.12622221668141045,1.247599014453417,1.2229801377958602,-0.43250973831051454,D. Banton
31,-1.3146299507363617,2.6910655348792876,-1.2341600427044872,0.33458669387189494,-0.27292834186827364,0.6723187219020533,1.1286857780682522,D. Barlow
32,2.5931522885994225,-2.0275576927097427,-0.980258377745391,0.0412238751063467,-1.4217401039062083,-0.4561251878591682,1.30291533542113,H. Barnes
33,2.7491230381341234,-1.3572033357945021,-1.360786667564271,1.293236643543944,-0.3890183210241264,1.293588712546523,0.2538507865848609,S. Barnes
34,0.14762567672881782,-1.6463341203202777,-1.1862026506895818,0.1272233390151436,-0.08335171482802793,1.5751657852237426,1.3078180785109819,R. Barrett
35,-1.486636082054967,-1.133437481924554,0.41098594254186754,-0.18500675349625384,-0.09000674287497465,-0.4985045107890168,-0.8284290837658125,W. Barton
